"year","occupancy","n","biomass","t_occupancy","t_biomass","tidal_basin_id","tidal_basin","species_id","species"
2012,0.226748654880861,1301,1.5580785506615,-1.22457137236655,0.192824952904651,3,"Vlie",45,"Peringia ulvae"
2013,0.230834035383319,1187,0.917303858281557,-1.20123682450706,-0.037086672411223,3,"Vlie",45,"Peringia ulvae"
2014,0.124752475247525,1010,1.29058945593433,-1.94364898359218,0.11107253222119,3,"Vlie",45,"Peringia ulvae"
2015,0.136585365853659,205,1.43087407197805,-1.82341678909875,0.155857957155554,3,"Vlie",45,"Peringia ulvae"
2008,0.00903861955628595,1217,65.6060879928298,-4.65230266225202,1.81696283934679,3,"Vlie",50,"Mytilus edulis"
2009,0.0466830466830467,1221,2.71551322536718,-3.00740303493904,0.434303417706687,3,"Vlie",50,"Mytilus edulis"
2010,0.0157284768211921,1208,24.8335717163531,-4.11003282123055,1.3950885801386,3,"Vlie",50,"Mytilus edulis"
2011,0.0159722222222222,1440,50.8987272740028,-4.09894389812046,1.70673102263493,3,"Vlie",50,"Mytilus edulis"
2012,0.0184473481936972,1301,47.8412319878056,-3.95320411913086,1.67982799477103,3,"Vlie",50,"Mytilus edulis"
2013,0.0320134793597304,1187,9.03485213106822,-3.39555378083541,0.956056799786582,3,"Vlie",50,"Mytilus edulis"
2014,0.0138613861386139,1010,43.1343500283088,-4.22909647407772,1.63485169588043,3,"Vlie",50,"Mytilus edulis"
2015,0.0146341463414634,205,128.244043456157,-4.05302641289137,2.10804676769104,3,"Vlie",50,"Mytilus edulis"
2008,0.139687756778965,1217,12.1187329369353,-1.81447124516248,1.08348677571403,3,"Vlie",52,"Cerastoderma edule"
2009,0.190827190827191,1221,12.1451862754293,-1.44199441966633,1.08443367652458,3,"Vlie",52,"Cerastoderma edule"
2010,0.105960264900662,1208,18.1393418955831,-2.12832434561959,1.25864127610122,3,"Vlie",52,"Cerastoderma edule"
2011,0.382638888888889,1440,7.33853639541827,-0.476892808901149,0.865658267524864,3,"Vlie",52,"Cerastoderma edule"
2012,0.274404304381245,1301,21.5665189315789,-0.970461002674542,1.33379666209251,3,"Vlie",52,"Cerastoderma edule"
2013,0.164279696714406,1187,32.5202990968201,-1.62365856853443,1.51216554734558,3,"Vlie",52,"Cerastoderma edule"
2014,0.143564356435644,1010,27.9512933917097,-1.7819752185118,1.44641472561543,3,"Vlie",52,"Cerastoderma edule"
2015,0.136585365853659,205,24.4590895660466,-1.82341678909875,1.38845493409046,3,"Vlie",52,"Cerastoderma edule"
2008,0.0221857025472473,1217,4.79869401721828,-3.76710232507049,0.681645336412276,3,"Vlie",56,"Scrobicularia plana"
2009,0.0343980343980344,1221,4.4883591211115,-3.32249364644581,0.652645964332326,3,"Vlie",56,"Scrobicularia plana"
2010,0.0124172185430464,1208,18.1061242919772,-4.3429671988373,1.25796397860513,3,"Vlie",56,"Scrobicularia plana"
2011,0.0159722222222222,1440,9.25671620221697,-4.09894389812046,0.966727777016007,3,"Vlie",56,"Scrobicularia plana"
2012,0.00845503458877786,1301,3.18560473610349,-4.71966278995219,0.503978391803299,3,"Vlie",56,"Scrobicularia plana"
2013,0.0075821398483572,1187,6.08192359233727,-4.81985702728408,0.784453094092057,3,"Vlie",56,"Scrobicularia plana"
2014,0.00594059405940594,1010,12.1990012243632,-5.0394469913348,1.08652979711866,3,"Vlie",56,"Scrobicularia plana"
2015,0.0146341463414634,205,5.87029827475715,-4.05302641289137,0.769087153213137,3,"Vlie",56,"Scrobicularia plana"
2008,0.0386195562859491,1217,0.552044367359693,-3.20360187498364,-0.253708913225837,3,"Vlie",58,"Abra tenuis"
2009,0.0368550368550369,1221,1.28841401834297,-3.25173654202322,0.111910439824476,3,"Vlie",58,"Abra tenuis"
2010,0.0165562913907285,1208,0.163132410895132,-4.05918064976443,-0.773020420535013,3,"Vlie",58,"Abra tenuis"
2011,0.0361111111111111,1440,0.456255409959604,-3.27444567602301,-0.335573935986342,3,"Vlie",58,"Abra tenuis"
2012,0.0153727901614143,1301,0.463403840700013,-4.13458101949522,-0.328902352897482,3,"Vlie",58,"Abra tenuis"
2013,0.0353833192923336,1187,0.617702715652593,-3.29321906346225,-0.205360236580563,3,"Vlie",58,"Abra tenuis"
2014,0.0207920792079208,1010,0.751293852988998,-3.82813570747705,-0.121013818296586,3,"Vlie",58,"Abra tenuis"
2015,0.0585365853658537,205,0.271444879312203,-2.73436750941958,-0.55758319884504,3,"Vlie",58,"Abra tenuis"
2008,0.257189811010682,1217,2.22437405121633,-1.05847674995931,0.347533436831374,3,"Vlie",59,"Limecola balthica"
2009,0.251433251433251,1221,2.3813581587141,-1.08880828857149,0.377128877560455,3,"Vlie",59,"Limecola balthica"
2010,0.302152317880795,1208,2.33481257876293,-0.835107383036683,0.368562244690141,3,"Vlie",59,"Limecola balthica"
2011,0.352777777777778,1440,2.42261737177143,-0.605330974553028,0.384583807683085,3,"Vlie",59,"Limecola balthica"
2012,0.437355880092237,1301,2.92641188362279,-0.250338437572942,0.466582976188543,3,"Vlie",59,"Limecola balthica"
2013,0.53664700926706,1187,3.38312204985303,0.148545503188905,0.529531783445344,3,"Vlie",59,"Limecola balthica"
2014,0.493069306930693,1010,3.84185407034844,-0.0257439959897881,0.584729421322028,3,"Vlie",59,"Limecola balthica"
2015,0.409756097560976,205,4.43547214572419,-0.354898218567582,0.647103182456079,3,"Vlie",59,"Limecola balthica"
2008,0.0262941659819228,1217,1.58019745405758,-3.59583593426315,0.204117037599839,3,"Vlie",60,"Macomangulus tenuis"
2009,0.036036036036036,1221,1.54180009720332,-3.27481001899522,0.193567517933069,3,"Vlie",60,"Macomangulus tenuis"
2010,0.0107615894039735,1208,3.20992279581437,-4.48279328132148,0.509164132203045,3,"Vlie",60,"Macomangulus tenuis"
2011,0.00694444444444444,1440,1.50743475557378,-4.91370475459889,0.183903437432106,3,"Vlie",60,"Macomangulus tenuis"
2012,0.01076095311299,1301,1.61683631243164,-4.48553198229527,0.213949979199594,3,"Vlie",60,"Macomangulus tenuis"
2013,0.008424599831508,1187,1.55271704175033,-4.71892395100394,0.19659306730813,3,"Vlie",60,"Macomangulus tenuis"
2014,0.00792079207920792,1010,1.77681435143694,-4.7691879916096,0.254452857195419,3,"Vlie",60,"Macomangulus tenuis"
2015,0.0195121951219512,205,0.95969346357768,-3.79673684997035,-0.00900213972640373,3,"Vlie",60,"Macomangulus tenuis"
2008,0.0780608052588332,1217,26.4480343679,-2.46329610647358,1.4224236831059,3,"Vlie",62,"Mya arenaria"
2009,0.234234234234234,1221,15.6085435022832,-1.18227309074082,1.19341369040486,3,"Vlie",62,"Mya arenaria"
2010,0.0736754966887417,1208,22.0478643320972,-2.52550515564937,1.34340285374973,3,"Vlie",62,"Mya arenaria"
2011,0.269444444444444,1440,8.31371939523711,-0.995679825335052,0.919891691144272,3,"Vlie",62,"Mya arenaria"
2012,0.135280553420446,1301,4.45684212909416,-1.85177289502602,0.649206924067614,3,"Vlie",62,"Mya arenaria"
2013,0.092670598146588,1187,0.652270035051591,-2.27645479584661,-0.184346375739699,3,"Vlie",62,"Mya arenaria"
2014,0.0544554455445545,1010,33.364012148527,-2.84480462241341,1.52330227614353,3,"Vlie",62,"Mya arenaria"
2015,0.11219512195122,205,42.5041297800657,-2.04425523255479,1.62844997239837,3,"Vlie",62,"Mya arenaria"
2008,0.136400986031224,1217,20.3111127605509,-1.84202621086456,1.30779040447647,3,"Vlie",63,"Ensis leei"
2009,0.173628173628174,1221,23.1011400947829,-1.55727736902979,1.3636832551312,3,"Vlie",63,"Ensis leei"
2010,0.097682119205298,1208,41.9865195193967,-2.21856119380949,1.62313729876718,3,"Vlie",63,"Ensis leei"
2011,0.188194444444444,1440,17.9291366153873,-1.45951401460492,1.25362359432387,3,"Vlie",63,"Ensis leei"
2012,0.126825518831668,1301,13.9344457636675,-1.9258571667285,1.14417232546831,3,"Vlie",63,"Ensis leei"
2013,0.181128896377422,1187,12.4696915442846,-1.50588035927369,1.09594804129537,3,"Vlie",63,"Ensis leei"
2014,0.096039603960396,1010,31.9587072751791,-2.23633570745285,1.50462523185803,3,"Vlie",63,"Ensis leei"
2015,0.151219512195122,205,65.4675783779688,-1.70619005355533,1.81604386465809,3,"Vlie",63,"Ensis leei"
2008,0.271293375394322,634,4.36437855433078,-0.984084817471493,0.640018168695833,4,"Borndiep",11,"Hediste diversicolor"
2009,0.251874062968516,667,3.14896643393272,-1.08466783960948,0.498300740289341,4,"Borndiep",11,"Hediste diversicolor"
2010,0.32370820668693,658,3.09250162392559,-0.73331322228528,0.490445068005041,4,"Borndiep",11,"Hediste diversicolor"
2011,0.321699544764795,659,3.03083521887053,-0.742497411952082,0.481700205836055,4,"Borndiep",11,"Hediste diversicolor"
2012,0.3,720,2.41549426212118,-0.843993164716073,0.383179008572047,4,"Borndiep",11,"Hediste diversicolor"
2013,0.399075500770416,649,2.72790863242885,-0.406107162704859,0.435983009332598,4,"Borndiep",11,"Hediste diversicolor"
2014,0.392638036809816,489,3.97342187716353,-0.431951064709941,0.599269854781218,4,"Borndiep",11,"Hediste diversicolor"
2015,0.303571428571429,112,2.51503815267096,-0.809318612321988,0.400710730126046,4,"Borndiep",11,"Hediste diversicolor"
2008,0.175078864353312,634,1.11166436005077,-1.54460039293879,0.0504621282167635,4,"Borndiep",16,"Nephtys hombergii"
2009,0.143928035982009,667,1.13263518953561,-1.77697016095719,0.0584958124553575,4,"Borndiep",16,"Nephtys hombergii"
2010,0.109422492401216,658,1.57591956557404,-2.08887962117714,0.20070504070437,4,"Borndiep",16,"Nephtys hombergii"
2011,0.0591805766312595,659,1.08764666959387,-2.75261202916212,0.0410748735640692,4,"Borndiep",16,"Nephtys hombergii"
2012,0.0986111111111111,720,1.94793057442402,-2.20496455405654,0.292140664917178,4,"Borndiep",16,"Nephtys hombergii"
2013,0.135593220338983,649,1.22633097498045,-1.84582669049833,0.0926784174151658,4,"Borndiep",16,"Nephtys hombergii"
2014,0.14519427402863,489,1.60454177015274,-1.76458709459095,0.208465657963241,4,"Borndiep",16,"Nephtys hombergii"
2015,0.169642857142857,112,0.947842318134603,-1.55679417894868,-0.0180043708383233,4,"Borndiep",16,"Nephtys hombergii"
2008,0.391167192429022,634,0.667164803101792,-0.439098347466701,-0.175681453817262,4,"Borndiep",20,"Scoloplos armiger"
2009,0.568215892053973,667,0.983361812025767,0.27763173659828,-0.00722870616514048,4,"Borndiep",20,"Scoloplos armiger"
2010,0.449848024316109,658,1.19552619435168,-0.198214823161039,0.0776067666399135,4,"Borndiep",20,"Scoloplos armiger"
2011,0.573596358118361,659,1.54569577200607,0.299642347914753,0.189160890477551,4,"Borndiep",20,"Scoloplos armiger"
2012,0.675,720,2.11270581934837,0.734054824517108,0.324866004749595,4,"Borndiep",20,"Scoloplos armiger"
2013,0.645608628659476,649,2.0701247887764,0.603160496406661,0.31602405691983,4,"Borndiep",20,"Scoloplos armiger"
2014,0.562372188139059,489,1.09754296765006,0.25495079592429,0.0404734575123453,4,"Borndiep",20,"Scoloplos armiger"
2015,0.598214285714286,112,1.22149620393913,0.416638408706289,0.0869387787442443,4,"Borndiep",20,"Scoloplos armiger"
2008,0.126182965299685,634,0.291521757960842,-1.92800456772417,-0.534400041109064,4,"Borndiep",29,"Marenzelleria viridis"
2009,0.12743628185907,667,0.136177243980956,-1.917094596016,-0.863909154120139,4,"Borndiep",29,"Marenzelleria viridis"
2010,0.513677811550152,658,0.571185603444818,0.0577668185347404,-0.242748363791051,4,"Borndiep",29,"Marenzelleria viridis"
2011,0.427921092564492,659,0.679214964910624,-0.287239496653452,-0.16759378665185,4,"Borndiep",29,"Marenzelleria viridis"
2012,0.270833333333333,720,1.01055715288109,-0.986885048410931,0.00482907445661425,4,"Borndiep",29,"Marenzelleria viridis"
2013,0.220338983050847,649,0.542530934885919,-1.25921300326085,-0.265076068973343,4,"Borndiep",29,"Marenzelleria viridis"
2014,0.0797546012269939,489,0.156739322697802,-2.4318351820046,-0.803095788095096,4,"Borndiep",29,"Marenzelleria viridis"
2015,0.535714285714286,112,0.370734846588057,0.161061557367105,-0.430205931329159,4,"Borndiep",29,"Marenzelleria viridis"
2008,0.108832807570978,634,0.168191974431837,-2.09461363101897,-0.766802944406409,4,"Borndiep",37,"Heteromastus filiformis"
2009,0.16191904047976,667,0.182627196752259,-1.63850444552874,-0.731622464755603,4,"Borndiep",37,"Heteromastus filiformis"
2010,0.11854103343465,658,0.301281230737315,-1.99906703799144,-0.51688591358474,4,"Borndiep",37,"Heteromastus filiformis"
2011,0.215477996965099,659,0.310819933757009,-1.28773328885099,-0.503475654468671,4,"Borndiep",37,"Heteromastus filiformis"
2012,0.204166666666667,720,0.304552722622589,-1.35618455964852,-0.512239788065319,4,"Borndiep",37,"Heteromastus filiformis"
2013,0.235747303543914,649,0.456285948482892,-1.17186678674279,-0.33802355015344,4,"Borndiep",37,"Heteromastus filiformis"
2014,0.306748466257669,489,0.331964715134724,-0.810561008163399,-0.475147258945453,4,"Borndiep",37,"Heteromastus filiformis"
2015,0.258928571428571,112,0.52909578392477,-1.02840802999486,-0.274102287902302,4,"Borndiep",37,"Heteromastus filiformis"
2008,0.176656151419558,634,7.01566612981834,-1.53375605279635,0.84642621741465,4,"Borndiep",39,"Arenicola marina"
2009,0.278860569715142,667,7.92083881612641,-0.946395989326477,0.899087663153764,4,"Borndiep",39,"Arenicola marina"
2010,0.32370820668693,658,12.6884398011331,-0.73331322228528,1.10360581985696,4,"Borndiep",39,"Arenicola marina"
2011,0.301972685887709,659,7.10740619776545,-0.834324705465823,0.852063830874235,4,"Borndiep",39,"Arenicola marina"
2012,0.255555555555556,720,8.81579442950437,-1.06555142640722,0.945545823514693,4,"Borndiep",39,"Arenicola marina"
2013,0.297380585516179,649,8.07848441527225,-0.856118204230176,0.907640205062071,4,"Borndiep",39,"Arenicola marina"
2014,0.204498977505112,489,7.50168114632825,-1.35213544230857,0.875492765190813,4,"Borndiep",39,"Arenicola marina"
2015,0.303571428571429,112,4.02335264379215,-0.809318612321988,0.605210953829562,4,"Borndiep",39,"Arenicola marina"
2008,0.296529968454259,634,13.5092490550839,-0.860099240022799,1.13077041062167,4,"Borndiep",42,"Lanice conchilega"
2009,0.238380809595202,667,4.88438708937548,-1.15745278869104,0.689194971650837,4,"Borndiep",42,"Lanice conchilega"
2010,0.332826747720365,658,3.40786618634934,-0.692007579297012,0.533034088280454,4,"Borndiep",42,"Lanice conchilega"
2011,0.213960546282246,659,1.75528028911598,-1.29670980805623,0.24541667708793,4,"Borndiep",42,"Lanice conchilega"
2012,0.129166666666667,720,1.29257422805248,-1.90218733804148,0.11290815614367,4,"Borndiep",42,"Lanice conchilega"
2013,0.208012326656394,649,0.63980903761251,-1.33227838904886,-0.191019876494456,4,"Borndiep",42,"Lanice conchilega"
2014,0.239263803680982,489,8.64425435559504,-1.1511105305736,0.936945063240831,4,"Borndiep",42,"Lanice conchilega"
2015,0.232142857142857,112,4.64201982996872,-1.17137164295054,0.667111975106584,4,"Borndiep",42,"Lanice conchilega"
2008,0.0599369085173502,634,0.507438441589833,-2.73874314750162,-0.294132108299143,4,"Borndiep",45,"Peringia ulvae"
2009,0.0929535232383808,667,0.311892608319174,-2.26923511331249,-0.505206884392023,4,"Borndiep",45,"Peringia ulvae"
2010,0.120060790273556,658,0.35636574041826,-1.98468152497345,-0.447414286299725,4,"Borndiep",45,"Peringia ulvae"
2011,0.192716236722307,659,0.497209983523023,-1.42758683318352,-0.302965670744082,4,"Borndiep",45,"Peringia ulvae"
2012,0.215277777777778,720,0.948205118670293,-1.28929465197043,-0.0228383393582893,4,"Borndiep",45,"Peringia ulvae"
2013,0.217257318952234,649,0.924483007733998,-1.27719699383265,-0.0338350484389417,4,"Borndiep",45,"Peringia ulvae"
2014,0.16359918200409,489,0.825729481231071,-1.62423472987554,-0.082864387246827,4,"Borndiep",45,"Peringia ulvae"
2015,0.205357142857143,112,0.748442428378996,-1.32600213086377,-0.125513036009858,4,"Borndiep",45,"Peringia ulvae"
2008,0.0173501577287066,634,54.6634721064897,-3.99139659296966,1.73771250552556,4,"Borndiep",50,"Mytilus edulis"
2009,0.0254872563718141,667,33.1330836238296,-3.61400195518119,1.5202870850261,4,"Borndiep",50,"Mytilus edulis"
2010,0.0258358662613982,658,40.0359377984357,-3.60004824040732,1.60247088457214,4,"Borndiep",50,"Mytilus edulis"
2011,0.047040971168437,659,25.6023201064928,-2.99175612517435,1.40831197220042,4,"Borndiep",50,"Mytilus edulis"
2012,0.0680555555555555,720,6.7438432629093,-2.60605103314709,0.829031403407715,4,"Borndiep",50,"Mytilus edulis"
2013,0.0708782742681048,649,70.0935771459099,-2.5616353527715,1.84569014987764,4,"Borndiep",50,"Mytilus edulis"
2014,0.032719836400818,489,42.8854475995719,-3.35467736602726,1.6323294386938,4,"Borndiep",50,"Mytilus edulis"
2015,0.0714285714285714,112,80.5251075429488,-2.49950544920915,1.90594169423557,4,"Borndiep",50,"Mytilus edulis"
2008,0.257097791798107,634,40.7718141835051,-1.05698296868813,1.61038759654993,4,"Borndiep",52,"Cerastoderma edule"
2009,0.266866566716642,667,33.4095652649667,-1.00675087026314,1.52390445784675,4,"Borndiep",52,"Cerastoderma edule"
2010,0.171732522796353,658,23.2972194359601,-1.56806510545156,1.36735232165984,4,"Borndiep",52,"Cerastoderma edule"
2011,0.288315629742033,659,10.0928162953127,-0.899883907111721,1.00412369270337,4,"Borndiep",52,"Cerastoderma edule"
2012,0.358333333333333,720,22.7345241264021,-0.579586359994423,1.35673529312977,4,"Borndiep",52,"Cerastoderma edule"
2013,0.272727272727273,649,24.3058701453763,-0.976948493158042,1.38575740328634,4,"Borndiep",52,"Cerastoderma edule"
2014,0.179959100204499,489,20.8033339968135,-1.50971121449453,1.31818695463423,4,"Borndiep",52,"Cerastoderma edule"
2015,0.276785714285714,112,22.029574519763,-0.93826963859293,1.34305711580469,4,"Borndiep",52,"Cerastoderma edule"
2008,0.0599369085173502,634,6.32004851057183,-2.73874314750162,0.801117024930905,4,"Borndiep",56,"Scrobicularia plana"
2009,0.0719640179910045,667,4.54142625163092,-2.54573339388911,0.657744111692976,4,"Borndiep",56,"Scrobicularia plana"
2010,0.0395136778115502,658,14.5605943289157,-3.17095320879837,1.16335129724463,4,"Borndiep",56,"Scrobicularia plana"
2011,0.0485584218512898,659,7.93405715608107,-2.95890868500043,0.899811285056995,4,"Borndiep",56,"Scrobicularia plana"
2012,0.0208333333333333,720,10.3039159252012,-3.81664830741353,1.01324561747028,4,"Borndiep",56,"Scrobicularia plana"
2013,0.0154083204930663,649,8.17849110471491,-4.10774641830912,0.91297970605183,4,"Borndiep",56,"Scrobicularia plana"
2014,0.0143149284253579,489,4.56089492845857,-4.16200321069592,0.659599558814208,4,"Borndiep",56,"Scrobicularia plana"
2015,0.0267857142857143,112,1.47226082907543,-3.43398720448515,0.169684764731334,4,"Borndiep",56,"Scrobicularia plana"
2008,0.0110410094637224,634,0.470888274585175,-4.42524575379386,-0.324572355844646,4,"Borndiep",58,"Abra tenuis"
2009,0.00449775112443778,667,2.2773689966702,-5.24476588527689,0.357953535819139,4,"Borndiep",58,"Abra tenuis"
2010,0.0106382978723404,658,0.110745077896847,-4.4628382774103,-0.945102879351561,4,"Borndiep",58,"Abra tenuis"
2011,0.0106221547799697,659,0.0790881999338845,-4.46437437602263,-1.08715475194604,4,"Borndiep",58,"Abra tenuis"
2012,0.00555555555555556,720,0.0492289827504405,-5.06890420222023,-1.28434671758899,4,"Borndiep",58,"Abra tenuis"
2013,0.00154083204930663,649,0.0140868767015081,-6.06765368546553,-1.77427739274867,4,"Borndiep",58,"Abra tenuis"
2014,0.00613496932515337,489,0.0757582976020652,-4.93241631923601,-1.10519996120392,4,"Borndiep",58,"Abra tenuis"
2015,0.0446428571428571,112,0.0777429247223374,-2.96339689291105,-1.09435496480538,4,"Borndiep",58,"Abra tenuis"
2008,0.277602523659306,634,2.99907970242901,-0.952456008342225,0.477447744716131,4,"Borndiep",59,"Limecola balthica"
2009,0.328335832083958,667,2.52204577318774,-0.712324305199684,0.402299604140704,4,"Borndiep",59,"Limecola balthica"
2010,0.498480243161094,658,2.25260283408152,-0.0030395160178967,0.353296605641785,4,"Borndiep",59,"Limecola balthica"
2011,0.484066767830046,659,2.05715277403564,-0.0607166731811612,0.313936624474611,4,"Borndiep",59,"Limecola balthica"
2012,0.590277777777778,720,3.77828961024419,0.367985944921787,0.577660207809006,4,"Borndiep",59,"Limecola balthica"
2013,0.604006163328197,649,4.04119605198796,0.425407872611639,0.606851149838652,4,"Borndiep",59,"Limecola balthica"
2014,0.652351738241309,489,3.51108619089036,0.633904346997085,0.54583421672863,4,"Borndiep",59,"Limecola balthica"
2015,0.5,112,5.24921630690882,0.0178576174000065,0.720357194470064,4,"Borndiep",59,"Limecola balthica"
2008,0.0126182965299685,634,1.01915461761573,-4.2984851664107,0.0526427262974612,4,"Borndiep",60,"Macomangulus tenuis"
2009,0.0134932533733133,667,0.876459793145961,-4.23715296544542,-0.0060473137637461,4,"Borndiep",60,"Macomangulus tenuis"
2010,0.00151975683890578,658,3.34333643426344,-6.08145758563469,0.538202701368174,4,"Borndiep",60,"Macomangulus tenuis"
2011,0.00455235204855842,659,2.11917870703745,-5.23263533470839,0.348088822051518,4,"Borndiep",60,"Macomangulus tenuis"
2012,0,720,0,-7.27170370688737,-0.959744881667406,4,"Borndiep",60,"Macomangulus tenuis"
2013,0,649,0,-7.16780918431644,-0.959744881667406,4,"Borndiep",60,"Macomangulus tenuis"
2014,0.0081799591002045,489,0.770872908418255,-4.67904003455455,-0.055228638937432,4,"Borndiep",60,"Macomangulus tenuis"
2015,0,112,0,-5.40717177146012,-0.959744881667406,4,"Borndiep",60,"Macomangulus tenuis"
2008,0.0457413249211356,634,68.6173561757447,-3.02001140670907,1.83647162978313,4,"Borndiep",62,"Mya arenaria"
2009,0.256371814092954,667,24.9119073412868,-1.06098408716405,1.39651067265852,4,"Borndiep",62,"Mya arenaria"
2010,0.129179331306991,658,22.7940843763995,-1.90149635948568,1.35793547728081,4,"Borndiep",62,"Mya arenaria"
2011,0.156297420333839,659,15.1039476987676,-1.68029699637426,1.17926148696688,4,"Borndiep",62,"Mya arenaria"
2012,0.0805555555555556,720,4.11403601469365,-2.4254832293172,0.614895606122503,4,"Borndiep",62,"Mya arenaria"
2013,0.212634822804314,649,2.07302627762804,-1.30452031197733,0.317849264878027,4,"Borndiep",62,"Mya arenaria"
2014,0.0797546012269939,489,10.8993755916666,-2.4318351820046,1.03763858522804,4,"Borndiep",62,"Mya arenaria"
2015,0.116071428571429,112,17.8035843041302,-1.98736686273366,1.25065253199084,4,"Borndiep",62,"Mya arenaria"
2008,0.0741324921135647,634,13.7922225512784,-2.51344295705293,1.13965243834682,4,"Borndiep",63,"Ensis leei"
2009,0.0929535232383808,667,34.2771813070836,-2.26923511331249,1.53501241772365,4,"Borndiep",63,"Ensis leei"
2010,0.0927051671732523,658,33.9519864002481,-2.2720420667255,1.530872574391,4,"Borndiep",63,"Ensis leei"
2011,0.148710166919575,659,13.2288490939543,-1.73877269433417,1.12154101866785,4,"Borndiep",63,"Ensis leei"
2012,0.0916666666666667,720,10.2633426885573,-2.28514058540247,1.01131326350039,4,"Borndiep",63,"Ensis leei"
2013,0.152542372881356,649,5.2137468215258,-1.70885112967913,0.717198034412859,4,"Borndiep",63,"Ensis leei"
2014,0.0920245398773006,489,8.7517474572738,-2.27698547579273,0.942123430491482,4,"Borndiep",63,"Ensis leei"
2015,0.142857142857143,112,18.487728634315,-1.75576586658015,1.26689712211829,4,"Borndiep",63,"Ensis leei"
2008,0.25,156,4.11178560752927,-1.08159060109868,0.614182909137835,5,"Pinkegat",11,"Hediste diversicolor"
2009,0.287671232876712,219,3.88682360488008,-0.895605825720643,0.589756100363974,5,"Pinkegat",11,"Hediste diversicolor"
2010,0.28695652173913,230,4.02626031002037,-0.8996110426755,0.60505753469919,5,"Pinkegat",11,"Hediste diversicolor"
2011,0.367924528301887,212,3.56519082155633,-0.531002853051942,0.552258594463801,5,"Pinkegat",11,"Hediste diversicolor"
2012,0.315789473684211,228,2.60897778328146,-0.76305916975866,0.416710615362948,5,"Pinkegat",11,"Hediste diversicolor"
2013,0.404761904761905,210,2.02803588772344,-0.375789339962048,0.307384662387483,5,"Pinkegat",11,"Hediste diversicolor"
2014,0.303225806451613,155,4.51204057507235,-0.816761136527122,0.654511922388938,5,"Pinkegat",11,"Hediste diversicolor"
2015,0.305732484076433,157,2.88617735268649,-0.805186375037077,0.460540181736606,5,"Pinkegat",11,"Hediste diversicolor"
2008,0.224358974358974,156,1.14685360275885,-1.22211705644934,0.0745509226101216,5,"Pinkegat",16,"Nephtys hombergii"
2009,0.136986301369863,219,1.00593744378179,-1.8213713232747,0.0196801937019827,5,"Pinkegat",16,"Nephtys hombergii"
2010,0.0521739130434783,230,0.895502173886623,-2.85647020622048,-0.0287601230061357,5,"Pinkegat",16,"Nephtys hombergii"
2011,0.0188679245283019,212,0.645281254799548,-3.83105394289448,-0.163864864323334,5,"Pinkegat",16,"Nephtys hombergii"
2012,0.087719298245614,228,2.31466506123622,-2.31470645352639,0.372006653395681,5,"Pinkegat",16,"Nephtys hombergii"
2013,0.128571428571429,210,1.3952489539522,-1.89256416835002,0.157054400405696,5,"Pinkegat",16,"Nephtys hombergii"
2014,0.283870967741935,155,1.29912127082034,-0.909526331785613,0.126956196632315,5,"Pinkegat",16,"Nephtys hombergii"
2015,0.254777070063694,157,1.63615609438436,-1.05658929889326,0.224423347749106,5,"Pinkegat",16,"Nephtys hombergii"
2008,0.416666666666667,156,0.593306076526057,-0.323299708064674,-0.226653965062069,5,"Pinkegat",20,"Scoloplos armiger"
2009,0.643835616438356,219,0.699363727494043,0.602021780723991,-0.155239853496447,5,"Pinkegat",20,"Scoloplos armiger"
2010,0.652173913043478,230,1.73071968055215,0.638206062528644,0.238249783371523,5,"Pinkegat",20,"Scoloplos armiger"
2011,0.683962264150943,212,2.0293882408736,0.782974138949739,0.307384798326134,5,"Pinkegat",20,"Scoloplos armiger"
2012,0.719298245614035,228,2.40766788913071,0.95187066430678,0.381613150794092,5,"Pinkegat",20,"Scoloplos armiger"
2013,0.785714285714286,210,2.01635899129405,1.31348200564492,0.304587641967629,5,"Pinkegat",20,"Scoloplos armiger"
2014,0.729032258064516,155,0.817347244695581,1.0061094096848,-0.0875445880278484,5,"Pinkegat",20,"Scoloplos armiger"
2015,0.668789808917197,157,0.8513659171334,0.71712914524643,-0.0698368811539783,5,"Pinkegat",20,"Scoloplos armiger"
2008,0.0512820512820513,156,0.0952764268831551,-2.8537620122836,-1.01959411365066,5,"Pinkegat",29,"Marenzelleria viridis"
2009,0.105022831050228,219,0.414789292794342,-2.11855995827531,-0.381845782342392,5,"Pinkegat",29,"Marenzelleria viridis"
2010,0.582608695652174,230,1.27379187047563,0.342437951555209,0.105204877923151,5,"Pinkegat",29,"Marenzelleria viridis"
2011,0.273584905660377,212,0.203018285034696,-0.964673812789441,-0.691797661659114,5,"Pinkegat",29,"Marenzelleria viridis"
2012,0.0833333333333333,228,0.131069180830634,-2.36952457566916,-0.881466422957988,5,"Pinkegat",29,"Marenzelleria viridis"
2013,0.080952380952381,210,0.165649441922769,-2.39789527279837,-0.779992471121087,5,"Pinkegat",29,"Marenzelleria viridis"
2014,0.0129032258064516,155,0.064155966890638,-4.11087386417331,-1.19065517775811,5,"Pinkegat",29,"Marenzelleria viridis"
2015,0.394904458598726,157,0.352544063980811,-0.413433277757341,-0.4524022596903,5,"Pinkegat",29,"Marenzelleria viridis"
2008,0.0897435897435897,156,0.22738482318356,-2.27815106765676,-0.632347532719671,5,"Pinkegat",37,"Heteromastus filiformis"
